Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Year Remod/Add,TotRms AbvGrd,Lot Area,Neighborhood,House Style,Exterior 1st,SalePrice
8,2097,3.0,1134.0,2077.0,2097,2005,1,2006,8,20896,Somerst,1Story,VinylSd,423000
8,1660,2.0,500.0,1660.0,1660,2006,2,2006,8,10182,Somerst,1Story,VinylSd,290000
7,1616,3.0,834.0,1616.0,1616,2005,2,2005,7,8688,Somerst,1Story,VinylSd,232000
8,1504,2.0,510.0,1504.0,1504,2006,2,2006,7,10936,Somerst,1Story,VinylSd,199000
8,1278,2.0,584.0,1278.0,1278,2006,2,2006,5,8640,Somerst,1Story,VinylSd,198600
9,2640,3.0,792.0,2036.0,2036,2006,3,2006,11,13162,Somerst,2Story,VinylSd,405749
8,1489,2.0,776.0,1489.0,1489,2006,2,2006,7,11216,Somerst,1Story,VinylSd,232600
8,1939,3.0,1053.0,1095.0,1095,2006,2,2006,8,10728,Somerst,2Story,VinylSd,266000
7,1553,2.0,615.0,756.0,756,2005,2,2006,6,8125,Somerst,2Story,VinylSd,186500
6,1716,2.0,615.0,858.0,858,2005,2,2005,7,8125,Somerst,2Story,VinylSd,200825
7,1576,2.0,614.0,770.0,778,2006,2,2006,6,8125,Somerst,2Story,VinylSd,197000
6,1262,2.0,572.0,1262.0,1262,2006,2,2006,5,7200,Somerst,1Story,VinylSd,185000
7,1266,2.0,453.0,1257.0,1266,2005,2,2005,6,7500,Somerst,1Story,VinylSd,176000
7,1301,2.0,572.0,1293.0,1301,2006,2,2006,5,7200,Somerst,1Story,VinylSd,187750
6,1142,0.0,0.0,1142.0,1142,2005,1,2005,5,7733,SawyerW,1Story,VinylSd,139500
7,1400,2.0,612.0,1400.0,1400,2005,2,2006,6,11024,SawyerW,1Story,VinylSd,186800
6,1131,0.0,0.0,1131.0,1131,2005,1,2006,6,13072,SawyerW,1Story,VinylSd,132000
6,1141,2.0,484.0,1141.0,1141,2005,1,2005,6,13072,SawyerW,1Story,VinylSd,142500
6,1158,2.0,576.0,1158.0,1158,2004,1,2004,5,13072,SawyerW,1Story,VinylSd,158000
7,1686,2.0,462.0,891.0,891,2005,2,2005,8,7800,SawyerW,2Story,VinylSd,184000
7,1585,2.0,449.0,784.0,831,2005,2,2005,7,7632,SawyerW,2Story,VinylSd,184900
6,1837,2.0,688.0,941.0,941,1997,2,1998,7,8304,SawyerW,2Story,VinylSd,187000
6,1603,2.0,484.0,761.0,810,1992,2,1992,7,7153,SawyerW,2Story,VinylSd,175900
6,1731,2.0,462.0,836.0,844,1992,2,1993,7,9370,SawyerW,2Story,HdBoard,248500
6,1398,2.0,542.0,1398.0,1398,1990,2,1991,5,7175,SawyerW,1Story,Plywood,172000
6,1217,2.0,484.0,1217.0,1217,1991,2,1991,5,7175,SawyerW,1Story,Plywood,151000
6,1320,2.0,472.0,636.0,636,1994,2,1994,6,9019,SawyerW,2Story,VinylSd,150000
4,1056,1.0,384.0,1056.0,1056,1966,1,1966,5,8900,SawyerW,1Story,HdBoard,107000
5,965,1.0,300.0,828.0,965,1965,1,1965,6,7800,SawyerW,1Story,VinylSd,119900
5,988,2.0,624.0,988.0,988,1962,1,1962,6,9100,Sawyer,1Story,Wd Sdng,129500
5,1728,2.0,504.0,1728.0,1728,1963,2,1963,10,9100,Sawyer,1Story,HdBoard,125000
6,1654,2.0,528.0,0.0,1286,1977,2,1977,10,8927,Sawyer,1.5Fin,VinylSd,119500
5,1211,2.0,576.0,864.0,1211,1962,1,2002,6,9240,Sawyer,1Story,HdBoard,144000
6,1212,2.0,492.0,506.0,1212,1977,1,1995,6,8471,Sawyer,SLvl,HdBoard,151000
5,984,1.0,310.0,984.0,984,1965,1,1965,5,9308,Sawyer,1Story,HdBoard,126000
5,909,1.0,294.0,882.0,909,1968,1,1968,5,8450,Sawyer,1Story,Plywood,116000
5,925,2.0,484.0,925.0,925,1963,1,1963,5,8638,Sawyer,1Story,HdBoard,133500
5,1024,1.0,308.0,1024.0,1024,1965,1,1965,5,13052,Sawyer,1Story,HdBoard,120875
5,935,1.0,288.0,935.0,935,1965,1,1965,5,13526,Sawyer,1Story,HdBoard,137000
5,912,0.0,0.0,912.0,912,1964,1,1964,6,8020,Sawyer,1Story,HdBoard,124000
5,1236,1.0,288.0,912.0,1236,1961,1,1994,6,6993,Sawyer,1Story,HdBoard,135000
5,941,1.0,288.0,912.0,941,1967,1,1967,6,8789,Sawyer,1Story,VinylSd,129200
7,2646,2.0,550.0,1748.0,2151,1974,2,1974,9,14330,Veenker,SLvl,WdShing,260000
8,2417,2.0,462.0,1288.0,1301,1991,2,1992,9,16059,NoRidge,2Story,HdBoard,260000
8,2826,3.0,888.0,1334.0,1520,1992,2,1993,9,11025,NoRidge,2Story,HdBoard,334000
8,2520,3.0,796.0,1338.0,1352,1993,2,1993,10,14541,NoRidge,2Story,MetalSd,310000
7,2295,2.0,590.0,1095.0,1166,1992,2,2000,9,13346,NoRidge,2Story,HdBoard,268000
8,1624,3.0,757.0,1624.0,1624,1994,2,1995,5,12461,NoRidge,1Story,ImStucc,262000
7,1143,2.0,588.0,1143.0,1143,2004,1,2004,5,3628,Somerst,1Story,MetalSd,176400
8,1247,2.0,550.0,1247.0,1247,2005,1,2005,4,3316,Somerst,1Story,MetalSd,197000
7,1200,2.0,480.0,600.0,520,2005,2,2005,4,3180,Somerst,2Story,MetalSd,151000
7,1223,2.0,480.0,600.0,520,2005,2,2005,4,2544,Somerst,2Story,MetalSd,147400
7,1223,2.0,480.0,600.0,520,2005,2,2005,4,2544,Somerst,2Story,MetalSd,149900
7,1200,2.0,480.0,600.0,520,2005,2,2005,4,3180,Somerst,2Story,MetalSd,144152
6,1524,2.0,440.0,756.0,768,2000,2,2000,4,2998,Somerst,2Story,MetalSd,166000
7,1452,2.0,506.0,691.0,713,1999,2,1999,6,3735,Somerst,2Story,MetalSd,183900
7,1382,2.0,490.0,673.0,673,2000,2,2000,6,2651,Somerst,2Story,MetalSd,165000
7,1080,2.0,496.0,530.0,530,2003,2,2003,4,4447,Somerst,2Story,VinylSd,139000
7,1694,1.0,434.0,569.0,854,1997,2,1998,6,8314,Somerst,2Story,Wd Sdng,200000
8,1568,2.0,564.0,1568.0,1568,2001,2,2002,6,7180,Somerst,1Story,CemntBd,221000
8,1494,2.0,481.0,1494.0,1494,1995,1,1996,6,9549,Veenker,1Story,BrkFace,270000
6,1208,2.0,546.0,1208.0,1208,1977,1,1977,6,11250,Veenker,1Story,Plywood,165000
8,1235,2.0,484.0,1235.0,1235,1980,1,1980,4,3760,Greens,1Story,Wd Sdng,214000
8,1036,2.0,484.0,1036.0,1036,1980,1,1980,4,3640,Greens,1Story,Wd Sdng,188000
8,1226,2.0,484.0,1226.0,1226,1980,1,1980,4,3874,Greens,1Story,Wd Sdng,190000
8,1226,2.0,484.0,1226.0,1226,1978,1,1978,4,3876,Greens,1Story,Wd Sdng,170000
9,1842,3.0,894.0,1842.0,1842,1981,0,1987,5,50271,Veenker,1Story,WdShing,385000
5,1193,2.0,501.0,1153.0,1193,1972,2,1972,6,13110,NWAmes,1Story,Plywood,146500
7,1920,2.0,487.0,570.0,1222,1968,3,1992,8,10192,NWAmes,SLvl,MetalSd,170000
7,2156,2.0,508.0,1568.0,2156,1968,2,2003,9,20781,NWAmes,1Story,BrkFace,262500
6,1416,2.0,776.0,708.0,708,1968,2,1968,7,11700,NWAmes,2Story,HdBoard,179900
6,2654,2.0,619.0,1054.0,1512,1968,2,1984,9,11029,NWAmes,2Story,HdBoard,250000
6,1790,2.0,484.0,732.0,1012,1972,1,1972,8,10400,NWAmes,2Story,VinylSd,165150
7,1334,2.0,477.0,1334.0,1334,1967,2,1967,7,10140,NWAmes,1Story,HdBoard,164500
7,1164,2.0,528.0,1164.0,1164,1969,1,1969,6,9600,NWAmes,1Story,HdBoard,140000
5,980,1.0,384.0,980.0,980,1967,2,1967,6,9750,NAmes,SLvl,VinylSd,135500
5,1051,2.0,504.0,1051.0,1051,1968,1,1968,6,9600,NAmes,1Story,MetalSd,142000
5,1770,2.0,530.0,900.0,884,1968,1,1968,7,8640,NAmes,2Story,HdBoard,155000
6,976,2.0,504.0,976.0,976,1968,1,2004,4,9360,NAmes,1Story,HdBoard,157500
5,1052,1.0,288.0,1052.0,1052,1968,1,1968,5,8400,NAmes,1Story,HdBoard,138500
5,898,1.0,326.0,833.0,898,1968,1,1968,6,8400,NAmes,SFoyer,HdBoard,140000
5,1051,1.0,264.0,1051.0,1051,1966,1,1966,6,9759,NAmes,1Story,Plywood,124400
5,1141,1.0,568.0,1141.0,1141,1967,1,1967,6,9600,NAmes,SLvl,MetalSd,158000
5,1200,2.0,884.0,864.0,1200,1965,1,1998,6,9230,NAmes,1Story,MetalSd,146000
6,1993,2.0,495.0,825.0,1097,1971,2,1971,8,14803,NWAmes,2Story,HdBoard,190000
5,1050,1.0,368.0,1050.0,1050,1961,1,1961,6,10659,NAmes,1Story,Wd Sdng,136500
5,864,2.0,624.0,864.0,864,1958,1,1958,5,9100,NAmes,1Story,VinylSd,129900
5,1712,2.0,588.0,1626.0,1712,1959,2,2005,8,8393,NAmes,1Story,MetalSd,145000
6,1565,1.0,299.0,1187.0,1565,1965,2,2000,7,8800,NAmes,1Story,BrkFace,185900
6,1251,1.0,461.0,1251.0,1251,1964,1,1964,6,8800,NAmes,1Story,HdBoard,160000
6,1488,2.0,430.0,1008.0,1488,1964,1,1964,7,10368,NAmes,1Story,HdBoard,167000
5,1440,2.0,480.0,720.0,720,1964,1,1964,7,9350,NAmes,2Story,HdBoard,157500
6,1095,1.0,264.0,588.0,1095,1958,1,1958,6,10382,NAmes,SLvl,HdBoard,140000
5,1053,2.0,750.0,1008.0,1053,1958,1,1991,6,8973,NAmes,1Story,Plywood,150000
5,1248,1.0,286.0,1248.0,1248,1960,1,1960,6,10800,NAmes,1Story,Wd Sdng,151500
6,816,1.0,240.0,816.0,816,1934,1,1950,4,8550,NAmes,1Story,MetalSd,129800
5,1008,1.0,275.0,1008.0,1008,1954,1,1954,4,11425,NAmes,1Story,BrkFace,137000
5,1043,1.0,273.0,938.0,1043,1947,1,1950,5,9724,NAmes,1Story,BrkFace,137000
4,1230,1.0,305.0,747.0,774,1946,1,1950,5,4712,BrkSide,1.5Fin,MetalSd,121600
4,869,0.0,0.0,440.0,869,1923,1,1958,4,5900,BrkSide,1Story,Wd Sdng,85500
4,747,2.0,528.0,600.0,747,1926,1,1953,5,5825,BrkSide,1Story,MetalSd,79900
5,1252,2.0,576.0,504.0,936,1908,1,1991,5,7438,BrkSide,1.5Fin,AsbShng,127000
5,1433,2.0,441.0,1251.0,1433,1961,1,1990,7,9600,NAmes,1Story,WdShing,161000
5,1624,1.0,240.0,1444.0,1624,1952,1,1952,6,10858,NAmes,1Story,Wd Sdng,146500
5,1216,1.0,280.0,1056.0,1216,1951,1,1951,7,9600,NAmes,1Story,HdBoard,135000
5,2136,2.0,528.0,2136.0,2136,1951,2,1951,7,10680,NAmes,1Story,Wd Sdng,137900
6,1578,1.0,240.0,806.0,958,1941,1,1950,5,9490,NAmes,1.5Fin,Wd Sdng,133000
5,1728,1.0,234.0,704.0,1024,1949,1,1973,7,9462,NAmes,2Story,Wd Sdng,137000
5,936,1.0,240.0,936.0,936,1954,1,1975,5,9888,NAmes,1Story,MetalSd,121000
5,1584,2.0,506.0,1584.0,1584,1967,2,1967,8,8917,NAmes,1Story,Plywood,119000
6,1246,2.0,441.0,1246.0,1246,1964,1,1964,6,12700,NAmes,SLvl,HdBoard,172000
5,1235,2.0,480.0,1235.0,1235,1961,1,1961,6,8500,NAmes,1Story,HdBoard,98600
7,2157,2.0,487.0,924.0,1216,1966,2,1966,8,14200,NAmes,2Story,MetalSd,226000
5,1128,1.0,286.0,936.0,1128,1954,1,1954,5,9000,NAmes,1Story,Wd Sdng,118000
8,3112,2.0,795.0,1360.0,1360,1918,2,1990,8,25419,NAmes,2Story,Stucco,235000
6,1008,2.0,430.0,1008.0,1008,1963,1,1963,5,9723,NAmes,1Story,MetalSd,135000
5,1190,2.0,540.0,1106.0,1190,1962,1,1962,6,7728,NAmes,SLvl,Wd Sdng,132500
5,1144,1.0,796.0,1144.0,1144,1959,1,1959,6,8163,NAmes,SLvl,HdBoard,143000
5,1364,1.0,331.0,1179.0,1364,1957,1,1957,6,8400,NAmes,1Story,BrkFace,132000
6,1383,1.0,292.0,1383.0,1383,1960,1,1960,7,11600,NAmes,1Story,Wd Sdng,145250
6,1336,2.0,488.0,1121.0,1336,1958,1,1958,7,9610,NAmes,1Story,Wd Sdng,162000
5,1370,1.0,300.0,1058.0,1370,1956,1,1956,6,10000,NAmes,SLvl,Wd Sdng,148000
5,1092,1.0,299.0,1092.0,1092,1957,1,1957,6,14850,NAmes,1Story,Wd Sdng,141000
6,1124,1.0,353.0,1124.0,1124,1956,1,1994,6,10152,NAmes,1Story,Wd Sdng,153000
5,1236,1.0,447.0,1070.0,1236,1957,1,1996,6,10011,NAmes,1Story,HdBoard,134450
5,943,2.0,600.0,943.0,943,1979,1,1979,4,7032,NAmes,SFoyer,MetalSd,135960
6,1050,1.0,286.0,1050.0,1050,1954,1,2000,6,8092,NAmes,1Story,Wd Sdng,156000
6,1375,2.0,451.0,1367.0,1375,1954,1,1954,5,11310,NAmes,1Story,Wd Sdng,140000
5,1008,1.0,280.0,1008.0,1008,1952,1,2003,4,12778,NAmes,1Story,MetalSd,139500
6,1575,2.0,400.0,216.0,1575,1951,1,1951,5,10170,NAmes,1Story,Wd Sdng,155000
5,1145,2.0,684.0,301.0,1145,1956,1,1956,6,7700,NAmes,SLvl,VinylSd,127000
5,1005,1.0,319.0,1005.0,1005,1956,1,1956,6,11050,NAmes,1Story,Wd Sdng,133500
5,1056,1.0,300.0,1056.0,1056,1955,1,1955,6,13600,NAmes,1Story,HdBoard,125000
5,884,1.0,270.0,884.0,884,1951,1,1991,4,15428,NAmes,1Story,MetalSd,142000
7,2039,3.0,791.0,929.0,2039,1941,1,1963,7,21299,NAmes,1Story,BrkFace,167000
5,1384,2.0,896.0,1015.0,1384,1956,1,2001,6,13300,NAmes,1Story,Wd Sdng,159000
5,2640,3.0,1008.0,2171.0,1392,1925,2,1975,10,22136,OldTown,1.5Fin,MetalSd,180000
6,1312,2.0,649.0,784.0,900,1947,1,1950,6,7500,NAmes,1.5Fin,VinylSd,127000
6,1310,1.0,398.0,617.0,865,1924,2,1950,6,7000,OldTown,1.5Fin,MetalSd,112000
3,713,1.0,371.0,713.0,713,1930,1,2001,5,10410,OldTown,1Story,VinylSd,99800
5,833,1.0,326.0,833.0,833,1954,1,2000,4,5400,OldTown,1Story,MetalSd,117000
5,1073,1.0,326.0,1073.0,1073,1921,1,1968,4,5400,OldTown,1Story,MetalSd,108480
3,715,2.0,660.0,715.0,715,1929,1,1950,4,10914,NAmes,1Story,Wd Sdng,68000
4,720,1.0,280.0,448.0,448,1900,1,1998,5,7008,OldTown,1.5Fin,MetalSd,86900
5,1130,2.0,720.0,1120.0,1130,1920,1,1950,5,10800,OldTown,1Story,Stucco,120000
6,1595,2.0,528.0,663.0,774,1915,2,1950,7,7200,OldTown,2Story,MetalSd,155500
4,1760,2.0,648.0,1077.0,981,1910,1,1950,7,10818,OldTown,1.5Fin,VinylSd,80000
3,1214,3.0,936.0,672.0,694,1915,1,1950,6,10410,OldTown,1.5Fin,Wd Sdng,105000
5,2414,2.0,520.0,954.0,1766,1900,2,1970,10,10800,OldTown,1.5Fin,Wd Sdng,160000
5,1466,2.0,566.0,796.0,1096,1936,2,1989,7,10800,OldTown,1.5Fin,Wd Sdng,170000
6,1324,2.0,440.0,1088.0,1324,1965,2,1965,6,8658,NAmes,1Story,Wd Sdng,160000
5,1086,2.0,484.0,1024.0,1086,1966,1,1966,6,13400,NAmes,SLvl,VinylSd,159950
6,1146,1.0,294.0,1083.0,1146,1963,1,1963,6,10184,NAmes,SLvl,HdBoard,165000
6,1734,2.0,440.0,912.0,1085,1962,1,1981,7,9786,NAmes,1.5Fin,Wd Sdng,159000
6,1207,1.0,264.0,1135.0,1207,1962,1,1985,6,9510,NAmes,1Story,HdBoard,147000
5,912,1.0,288.0,912.0,912,1964,1,1964,5,7800,NAmes,1Story,Wd Sdng,115000
6,1194,2.0,539.0,655.0,1194,1959,1,1959,6,8910,NAmes,1Story,BrkFace,159500
6,864,1.0,288.0,864.0,864,1959,1,1959,4,7332,NAmes,1Story,WdShing,120000
5,816,1.0,308.0,816.0,816,1957,1,1957,5,7100,NAmes,1Story,WdShing,129900
6,1773,2.0,418.0,1313.0,1773,1961,2,1992,6,10800,NAmes,1Story,HdBoard,183000
7,1472,2.0,484.0,0.0,1472,1959,2,1959,5,11650,NAmes,1Story,Plywood,157500
7,2448,2.0,441.0,1438.0,1900,1962,3,1998,9,18275,NAmes,2Story,Plywood,277500
5,1600,1.0,319.0,1484.0,1600,1957,1,1997,6,16321,NAmes,1Story,MetalSd,207500
4,1521,1.0,597.0,910.0,910,1950,1,1950,6,12144,NAmes,1.5Fin,BrkComm,147500
4,1192,0.0,0.0,720.0,720,1949,1,1950,6,10800,NAmes,1.5Fin,AsbShng,135000
5,1040,2.0,625.0,0.0,1040,1950,1,1950,5,7200,NAmes,1Story,Wd Sdng,109500
4,1040,2.0,420.0,0.0,1040,1950,1,1950,4,7200,NAmes,1Story,BrkFace,109900
5,1040,1.0,286.0,1040.0,1040,1959,1,1959,6,7560,NAmes,1Story,BrkFace,133700
3,1040,2.0,400.0,0.0,1040,1950,2,1950,6,8544,NAmes,1Story,BrkFace,81400
3,1040,2.0,400.0,0.0,1040,1949,2,1950,6,8544,NAmes,1Story,Stucco,87500
3,1040,2.0,400.0,0.0,1040,1950,2,1950,6,8544,NAmes,1Story,Stucco,93500
5,1556,0.0,0.0,1556.0,1556,1960,2,1960,8,8512,NAmes,1Story,BrkFace,119000
5,1150,1.0,300.0,1150.0,1150,1959,1,1959,6,7945,NAmes,1Story,BrkFace,141000
5,1150,1.0,288.0,1150.0,1150,1961,1,1961,6,7000,NAmes,1Story,BrkFace,146000
6,1348,2.0,453.0,660.0,660,1966,1,1966,6,7590,NAmes,2Story,VinylSd,155000
5,999,1.0,300.0,925.0,999,1962,1,1962,6,10205,NAmes,SFoyer,MetalSd,134500
7,1045,2.0,528.0,1045.0,1045,1962,1,1962,6,7400,NAmes,1Story,Wd Sdng,120000
5,864,1.0,336.0,864.0,864,1962,1,1962,5,7000,NAmes,1Story,Wd Sdng,105000
5,1025,0.0,0.0,1025.0,1025,1962,1,1962,6,7000,NAmes,SFoyer,MetalSd,124000
5,2014,2.0,624.0,716.0,1007,1900,2,2005,8,9856,OldTown,2Story,CemntBd,169000
4,1328,1.0,210.0,686.0,810,1925,1,1950,8,9906,OldTown,2Story,MetalSd,107000
5,1668,1.0,240.0,1212.0,1226,1948,1,1950,6,9600,OldTown,1.5Fin,MetalSd,135000
4,1657,1.0,162.0,1147.0,1147,1920,1,1980,9,5520,OldTown,1.5Fin,Wd Sdng,111500
6,1416,2.0,400.0,780.0,940,1900,1,2004,7,9600,OldTown,1.5Fin,Wd Sdng,156500
7,1641,2.0,546.0,728.0,832,1925,1,1990,6,9600,OldTown,2Story,Wd Sdng,178000
7,1428,2.0,576.0,712.0,848,1900,1,1970,7,6451,OldTown,2Story,AsbShng,139900
7,1004,1.0,200.0,502.0,502,1930,1,1950,5,3960,OldTown,2Story,Wd Sdng,105000
6,813,1.0,270.0,813.0,813,1930,1,2005,5,5684,OldTown,1Story,Wd Sdng,110000
4,1951,2.0,576.0,938.0,1084,1900,2,1950,9,7745,OldTown,1.5Fin,MetalSd,111500
6,1032,1.0,280.0,1032.0,1032,1924,1,1950,5,7741,OldTown,1Story,MetalSd,108000
5,844,1.0,216.0,844.0,844,1925,1,1950,5,5633,OldTown,1Story,MetalSd,111500
5,1750,1.0,240.0,636.0,1089,1880,1,1991,8,9000,OldTown,2Story,VinylSd,124000
4,864,1.0,528.0,576.0,864,1950,1,1950,5,7200,OldTown,1Story,MetalSd,105000
6,1118,2.0,440.0,648.0,734,1920,1,1950,6,4400,OldTown,1.5Fin,Stucco,116000
3,1376,1.0,216.0,738.0,714,1905,1,1950,7,7614,OldTown,2Story,MetalSd,96900
5,960,2.0,576.0,960.0,960,1955,1,1955,5,6000,OldTown,1Story,Wd Sdng,135500
5,1566,2.0,450.0,816.0,816,1924,1,1950,7,6000,OldTown,1.5Fin,MetalSd,139000
3,492,1.0,200.0,492.0,492,1921,1,1950,3,7830,OldTown,1Story,AsbShng,61500
6,1182,1.0,378.0,770.0,885,1945,1,1950,5,9576,OldTown,1.5Fin,VinylSd,120000
3,1163,1.0,220.0,1162.0,1163,1955,1,2005,6,5820,OldTown,1Story,VinylSd,126175
3,840,1.0,250.0,798.0,840,1920,1,1950,5,5747,OldTown,1Story,Wd Sdng,64000
6,1928,1.0,440.0,1020.0,908,1910,2,1950,9,9142,OldTown,2Story,AsbShng,137000
4,1774,3.0,779.0,1095.0,1095,1900,2,1950,8,9600,OldTown,2Story,AsbShng,87000
7,1768,2.0,320.0,880.0,880,1914,1,1970,6,10800,OldTown,2.5Unf,Wd Sdng,163000
7,2104,2.0,432.0,1226.0,1226,1910,2,2005,9,6300,OldTown,2.5Unf,Wd Sdng,155000
5,1440,1.0,352.0,540.0,889,1900,1,1950,6,5000,OldTown,1.5Fin,Wd Sdng,79000
7,1690,1.0,225.0,815.0,815,1916,1,1950,7,8850,OldTown,2.5Unf,MetalSd,144000
6,1368,1.0,216.0,684.0,684,1910,1,1993,7,3600,OldTown,2Story,VinylSd,114504
7,1762,2.0,576.0,596.0,998,1920,1,1950,8,7200,OldTown,2Story,Wd Sdng,157000
6,1200,1.0,312.0,1200.0,1200,1923,1,1950,7,11340,OldTown,1Story,Wd Sdng,125000
10,3608,3.0,840.0,1107.0,1518,1892,2,1993,12,22950,OldTown,2.5Fin,Wd Sdng,475000
5,1248,0.0,0.0,624.0,624,1920,2,1950,8,5976,OldTown,2Story,Wd Sdng,93500
5,960,2.0,624.0,960.0,960,1958,1,1958,5,9750,OldTown,1Story,HdBoard,125000
3,1020,0.0,0.0,1020.0,1020,1918,1,1950,5,4761,IDOTRR,1.5Unf,Wd Sdng,64500
4,788,0.0,0.0,788.0,788,1941,1,1950,4,7446,BrkSide,1Story,WdShing,100000
6,1577,1.0,312.0,972.0,972,1939,1,1950,6,6435,BrkSide,1.5Fin,MetalSd,140200
6,1827,1.0,240.0,848.0,1017,1924,1,1996,9,11737,BrkSide,2Story,BrkComm,202500
6,1664,2.0,420.0,1004.0,1004,1947,2,1950,7,5000,BrkSide,1.5Fin,CemntBd,159000
5,1118,2.0,410.0,793.0,793,1939,1,1950,5,7800,OldTown,1.5Fin,MetalSd,119900
6,1176,2.0,528.0,816.0,816,1934,1,1950,6,6240,BrkSide,1.5Fin,Wd Sdng,114500
5,1344,1.0,240.0,896.0,896,1936,1,1950,7,6240,BrkSide,1.5Fin,MetalSd,115000
3,1162,1.0,258.0,728.0,728,1930,1,1950,6,6120,BrkSide,1.5Fin,AsbShng,75000
5,1015,1.0,450.0,768.0,1015,1925,1,1950,6,6120,BrkSide,1Story,MetalSd,88000
4,912,0.0,0.0,0.0,672,1947,1,1950,3,6240,BrkSide,1.5Fin,AsbShng,80500
5,1576,1.0,225.0,1042.0,1042,1928,1,1950,8,6240,BrkSide,1.5Fin,MetalSd,149000
5,1324,1.0,180.0,741.0,741,1930,1,1984,7,6120,BrkSide,1.5Fin,MetalSd,110000
6,1103,2.0,440.0,1103.0,1103,1925,1,1980,5,6000,OldTown,1Story,MetalSd,110500
5,616,1.0,205.0,616.0,616,1921,1,1950,4,6000,BrkSide,1Story,Wd Sdng,89000
5,1048,1.0,280.0,993.0,1048,1922,1,1950,5,6380,BrkSide,1.5Unf,MetalSd,113000
5,816,1.0,210.0,816.0,816,1925,1,1950,4,11672,BrkSide,1Story,MetalSd,109000
6,2486,2.0,576.0,1595.0,1611,1962,2,1962,8,33120,OldTown,1.5Fin,BrkFace,220000
4,960,2.0,576.0,960.0,960,1970,1,1970,6,9873,BrkSide,1Story,HdBoard,129000
6,1635,1.0,255.0,485.0,1001,1910,1,2003,5,5310,OldTown,1.5Fin,VinylSd,117000
4,693,0.0,0.0,693.0,693,1941,1,1950,4,4118,OldTown,1Story,Wd Sdng,52500
4,1430,2.0,370.0,596.0,834,1924,2,1950,7,10320,IDOTRR,1.5Fin,MetalSd,107000
5,1330,1.0,390.0,396.0,665,1910,1,2004,7,7518,IDOTRR,2Story,AsbShng,116500
5,819,0.0,0.0,610.0,819,1919,1,1950,4,9000,IDOTRR,1Story,Wd Sdng,72000
6,1376,1.0,198.0,780.0,780,1937,2,1950,7,8600,IDOTRR,1.5Fin,MetalSd,119500
5,1360,1.0,297.0,803.0,803,1938,1,1995,6,7200,IDOTRR,1.5Fin,Wd Sdng,125500
3,1077,1.0,210.0,1007.0,1077,1922,1,1950,6,9786,IDOTRR,1Story,Wd Sdng,91000
6,754,0.0,0.0,520.0,520,1935,1,1982,5,6780,IDOTRR,1.5Fin,Wd Sdng,84500
6,984,1.0,308.0,984.0,984,1930,1,1950,6,7200,IDOTRR,1Story,VinylSd,90000
5,1422,1.0,288.0,806.0,1081,1951,1,1951,7,12375,Sawyer,1.5Fin,HdBoard,137500
6,1921,2.0,576.0,1921.0,1921,1964,2,1964,8,11136,Sawyer,1Story,BrkFace,150000
5,1640,2.0,394.0,0.0,1640,1950,1,1950,7,21370,Sawyer,1Story,Wd Sdng,131000
5,1352,1.0,288.0,1062.0,1352,1958,1,1958,6,6930,ClearCr,SLvl,Wd Sdng,130000
5,1032,1.0,260.0,0.0,1032,1935,1,1950,6,8250,Edwards,1Story,Wd Sdng,125000
5,879,1.0,180.0,830.0,879,1936,1,1950,4,5220,SWISU,1Story,Wd Sdng,80000
7,1073,1.0,246.0,1073.0,1073,2004,2,2004,4,5500,SWISU,1Story,VinylSd,157000
4,1382,2.0,459.0,1051.0,1382,1963,1,1979,6,11235,Sawyer,1Story,HdBoard,148000
4,1296,2.0,516.0,0.0,1296,1967,2,1967,6,10791,Sawyer,1Story,MetalSd,90000
6,1068,1.0,264.0,1059.0,1068,1963,1,2003,6,8414,Sawyer,1Story,HdBoard,154500
5,1064,2.0,528.0,1064.0,1064,1967,1,1967,6,11327,Sawyer,1Story,HdBoard,153600
5,1320,2.0,564.0,1164.0,1320,1966,1,1966,6,11777,Sawyer,SLvl,VinylSd,164500
6,934,1.0,336.0,912.0,934,1964,1,1964,4,10366,Sawyer,SLvl,HdBoard,132000
5,1059,1.0,286.0,1059.0,1059,1966,1,1966,6,9000,Sawyer,1Story,Plywood,142500
5,1159,1.0,336.0,1051.0,1159,1968,1,1968,7,11553,Sawyer,1Story,Plywood,158000
6,1400,2.0,440.0,672.0,672,1978,1,1978,6,7844,Sawyer,2Story,HdBoard,149500
5,1458,2.0,512.0,1176.0,1458,1967,1,1967,7,9535,Sawyer,1Story,HdBoard,165000
5,1721,2.0,440.0,1461.0,1721,1968,2,1993,7,10335,Sawyer,1Story,Plywood,180000
6,1040,2.0,616.0,960.0,1040,1978,1,1978,6,7176,Sawyer,SLvl,HdBoard,160500
5,1967,2.0,580.0,1967.0,1967,1977,2,1977,10,9662,Sawyer,1Story,Plywood,156500
5,1949,2.0,586.0,1949.0,1949,1977,2,1977,10,8235,Sawyer,1Story,Plywood,157000
5,1920,2.0,451.0,1052.0,1252,1958,2,1958,8,13650,Sawyer,1.5Fin,MetalSd,172500
5,1803,2.0,484.0,1134.0,1803,1957,2,2000,8,13125,Sawyer,1Story,Wd Sdng,155000
